Palabra,IDF_Colima,IDF_Yucatán,IDF_Morelos,IDF_QR,IDF_Jalisco,IDF_Guerrero,IDF_Tamaulipas,IDF_Chiapas,IDF_BCS,IDF_Veracruz,IDF_NL,IDF_Guanajuato,IDF_Puebla,IDF_Tabasco,IDF_Mexico_City,IDF_Sonora,IDF_Mexico,IDF_Oaxaca,IDF_Coahuila,IDF_Michoacán,IDF_Sinaloa,IDF_Querétaro,IDF_Durango,IDF_Zacatecas,IDF_Chihuahua,IDF_Hidalgo,IDF_BC,IDF_Campeche,IDF_Tlaxcala,IDF_SLP,IDF_Aguascalientes,IDF_Nayarit
manos,6.789304648094363,7.143860441446119,6.938111717064164,7.042908992862286,6.976604684200958,6.851667720403442,7.418840624844641,7.132343877395043,7.046245799111915,7.097385716381005,7.177311712819945,6.944838705767927,6.998898964428115,6.995530344614227,7.045993685478142,6.979302982068707,6.902685875106357,6.863570728896957,6.655214508021291,7.36223203079045,7.212736783386476,6.938363634410288,7.180581147034766,7.534089514457784,6.937430658615496,7.031005721728515,6.846404772439519,7.03999012601327,6.60947179518496,6.972389539647659,7.334800926607534,6.906723318652891
andamos,6.863412620248085,7.96621935348607,7.76739107194869,7.970895764499633,7.574441684956579,7.477373620167855,7.301057589188257,7.429595400862975,7.692872964036967,7.648032834333667,7.071522104686108,7.711317159413421,7.738566160622953,7.373596478534277,7.8262902026057795,7.59834219047493,7.888656527618502,7.102800417962792,6.927148223504933,8.055379211350395,7.280178064182009,7.779146813776298,7.275891326839091,7.905653070890267,7.713959448114493,6.905842578774509,7.85506882444469,7.532466611111063,7.302618975744905,7.2600716120994395,7.740266034715698,7.482087463556454
segundo,7.030466704911251,7.128822564081578,7.0334218968684885,7.322869019220158,7.059080906025197,7.211670454434849,7.461400239263437,7.320396108897983,7.451710907220079,7.162525018551967,6.885346978576163,7.051322186170377,6.898094265306149,6.941463123343952,7.173689116440184,7.108135853911675,7.339403526718626,7.050156684477369,6.847105515831396,6.956766922682285,6.851723437849146,7.108989151441051,6.48743396647482,6.790511480270947,7.448256282381487,6.966467200590944,7.300071982365561,6.985922904742994,6.38632824387075,7.073485656519027,6.69044391021702,6.971261839790462
mar,6.383839539986199,6.689124284331172,7.76739107194869,6.004194845775246,7.480509865122375,5.776585929145527,7.5058520018342705,7.355487428709252,5.901113494808913,6.954885653773722,8.258902313918625,8.495436118179093,8.05305949052539,7.488006829712021,8.035459009435922,7.331279405225884,7.974731136389744,6.50902571121605,7.907977476516659,7.675889589645491,6.697572758021887,7.9524185350503345,7.136129384463931,7.723331514096312,8.141403462941433,7.793145773775412,7.1781821647565245,6.56306605392296,7.302618975744905,7.9279009846750945,8.433413215275642,6.278114659230517
celular,7.348920436029786,8.00131067329734,7.900922464573212,7.605435991005168,7.6052133436233325,7.617135562543013,7.552372017469164,7.797320180988292,7.5258188793738015,7.763864649858789,7.672523108784385,7.87639690977287,7.662193181838379,7.400995452722391,7.787324234072396,7.501178442021282,7.952507999605034,7.823346572710851,7.43105340442635,7.847739846572151,7.4304602672313464,7.468991885472458,7.706674242931545,7.682509519576057,7.758411210685327,7.793145773775412,7.956851518754632,7.627776790915388,7.389630352734534,7.556337428242612,7.3835910907769655,7.376726947898627
menos,5.179866735660263,5.472728960006679,5.448276677003433,5.457001577838381,5.370505673032373,5.657040778495744,5.6305594199929105,5.374485959842669,5.526420045367502,5.537819633987078,5.4294189256974725,5.362014441851916,5.503274703362899,5.3641135254613515,5.436252328951287,5.52658314496711,5.516391513986466,5.595724518190261,5.535659045507938,5.217651186939652,5.488418594953954,5.303754983629636,5.42743651393449,5.7139995386035025,5.42450364656224,5.580172839471053,5.389158675347344,5.710854178733327,5.430816798843313,5.3902437695015655,5.231828887517504,5.568438176719361
semana,5.557160966801731,5.22872195105756,5.231712096787266,5.476232939766268,5.355567635923506,5.6856141509397995,5.342006646571886,5.194630495543908,5.156294303704646,5.32380856623614,5.107032186186406,5.228223746749602,5.017897495561531,5.386092432180127,5.383655273179599,5.20789574168955,5.125779762583289,5.17245478544859,5.276888316550577,5.373304496651445,5.457881871093872,5.400021643659917,5.288016978684745,5.263030675110512,5.502346133326173,5.332336675566472,5.483921060013348,5.04001275568768,5.172405108691645,4.96005391461064,5.375377058385498,5.445205536295413
debería,6.537990219813457,6.939066028800106,6.867907458390915,6.882135772274535,6.851441541246952,6.721047537986378,6.9205937832855104,7.1041730004283465,6.912714406487392,7.011125372096598,6.891777868906454,6.760835062790987,6.961719961186361,7.052688758454176,6.70584298533447,6.836202138428034,6.857565439825887,7.07613217088063,6.906528936302196,7.09396804419577,7.052394133311297,6.827137999300064,6.716275538903668,7.263799184717872,6.706318937652109,7.099998593215466,6.635095678772313,6.839319430551119,6.954312281476689,6.71894063883812,6.69044391021702,6.8460986968364566
bonita,6.17026543968814,6.660686349010638,6.272616067834729,7.031348170461211,6.811796709899712,6.453984752737332,4.937412239432966,6.680358753651986,6.794931370831009,6.64786061847881,6.764718990787549,6.6801461515408445,5.8927394701246225,6.941463123343952,6.891626250475005,6.541402598207388,6.256791579396957,6.479611826009757,6.494284141208653,6.525984006589831,6.634658932611318,6.890507613232653,6.904327770406607,7.094722854673938,6.738579799870331,6.480959384809243,6.958322688643505,6.496374679424288,6.652031409603755,6.846095814323366,6.795804425874847,6.7348730617262325
we,7.636602508481567,8.24247273011423,8.748220324960416,7.913737350659685,7.96860723781081,7.668428856930563,7.856054431267386,8.289796666086087,7.788183143841292,7.978274521204244,7.360492007322318,8.595519576736077,8.41596498421476,7.988782117624511,8.15222215719156,7.57813948315741,7.848246989280625,8.921958861378961,7.187431321768599,7.675889589645491,7.575642277075845,8.672964689798395,7.438410256336865,8.262328014828999,7.352946102577162,8.486292954335358,8.030959490908355,8.13860241468138,7.70808408385307,7.83259080487077,7.894416714542957,7.5998704992128365
placer,7.030466704911251,7.695929023746159,7.256565448182698,7.354121562724262,7.473636985834613,7.211670454434849,7.4398940340424735,7.02413029275481,8.011326695155502,7.5728094130960795,7.964911072273579,7.532625370670046,7.524992060324894,7.9399919534550785,7.342311828875976,8.122866658599083,7.237620832408683,7.578224114677866,7.014159600494562,7.575806131088509,7.863324349527626,7.358643828303593,7.632566270777823,7.905653070890267,7.671399833695697,7.487764124224229,7.705537090473726,7.850920342229599,7.590301048196686,7.556337428242612,7.546110020274741,7.194405391104672
enero,7.348920436029786,7.778167121983131,7.256565448182698,7.206796847967404,7.407387600293412,7.477373620167855,7.679123723108308,6.998812484770521,7.5258188793738015,7.296056411176489,7.41341440877666,7.569666642350395,7.393064517282346,7.092694093067875,7.438642937814409,7.363028103540465,7.684244013010355,7.2479824278072895,7.014159600494562,7.324491702807602,7.212736783386476,7.3148412056452,7.327184621226641,6.696692725053292,7.553616798039314,7.436470829836679,7.460414632440741,7.365412526447898,7.148468295917647,7.879110820505663,7.488951606434792,7.281416768094302
duele,7.030466704911251,7.222641319299234,7.207775284013267,7.419718845210075,7.29818830832842,7.434814005749058,7.1956970735304315,7.286494557222301,7.1463292576688975,7.088417046398244,7.234722620033284,7.263292436886461,7.227740536856962,7.033270672597074,7.6313553719260785,7.108135853911675,7.369617305315122,7.669195892883593,7.014159600494562,7.2191311871497765,7.303708561592203,7.259271354490389,7.180581147034766,7.404877782977778,7.352946102577162,7.031005721728515,7.054949524332576,7.365412526447898,7.014936903293124,7.427125696762605,7.81437400686942,7.194405391104672
buscar,7.482451828654308,7.222641319299234,8.172856180056854,7.565430656391468,7.258746576277123,7.568345398373581,7.552372017469164,6.9500223206010885,7.5258188793738015,7.437468065226318,7.4353933154954355,7.412824170857425,7.462860279217888,7.246844772895133,7.449942493068342,7.363028103540465,7.493554206545884,7.717986057053025,7.502512368408494,7.62459629525794,7.486030118386157,7.671516149583932,7.706674242931545,7.435649441644531,7.323093139427481,7.29670888746152,7.397235730819209,7.627776790915388,7.841615476477592,7.340114319772976,7.121226826309475,7.376726947898627
miércoles,7.636602508481567,6.822655676955694,6.3604774236260635,7.179768175579484,7.30395201304517,7.477373620167855,7.055935131155272,6.593347376662356,6.832671698813856,7.036231293227674,7.029928207387271,6.8765194617904495,6.264929789347915,7.134366789468443,6.808088606895947,6.798814606356413,6.887418402975569,6.952518214913454,6.671214849367732,7.009410656167708,6.898243453484039,6.8538062463822245,6.688104661936971,6.823847900538539,7.4154664595584965,6.93569554192419,7.377033023501689,7.03999012601327,6.69648317217459,7.185963639945718,7.334800926607534,7.281416768094302
pumas,6.789304648094363,7.462314172564653,7.138782412526315,7.913737350659685,7.0500718360828305,6.923988381983068,7.338797917171105,7.509638108536511,7.605861587047338,7.530249798677284,6.866298783605469,7.305852051305258,7.524992060324894,6.890169828956401,6.559435878349902,8.05617528410041,7.065204804604131,7.4178814646026865,7.907977476516659,7.729956810915767,7.25718854595731,7.206627621004967,7.136129384463931,7.1637157261608895,7.042791174273322,7.064907273404196,7.575483962225528,7.03999012601327,6.69648317217459,7.83259080487077,6.823975302841543,7.281416768094302
padre,6.943455327921622,7.239170621250444,6.6827650252553195,6.9329080976479585,6.794283127407003,6.975281676370619,6.824133517097948,6.859050542395361,7.0950359632813464,6.823309295985003,6.714847160747375,6.711644818600216,6.364247990549778,6.750407886581242,6.878706174109901,6.81733365412365,6.667309755356513,6.602844466433705,6.36753243556951,6.882658950528564,7.016026489140422,6.665496647743647,6.3596005949649355,6.557579922590574,6.586773787002327,6.461911189838548,6.919608176462814,6.711486059041233,7.302618975744905,6.8127593940557745,6.69044391021702,6.971261839790462
alguna,6.595148633653405,6.3228798893762885,6.771057632400998,6.466818367723359,6.625361130259432,6.4232130940705785,6.684871449764441,6.698707892320182,6.306578602917076,6.586560092615014,6.65964260640028,6.760835062790987,6.639953871954844,6.484704720848236,6.525503232630282,6.771663617290462,6.457014346520152,6.688366639871867,6.828057320860702,6.5598855582655125,6.634658932611318,6.457390973793978,6.608061954263435,6.652890102394899,6.531965550507332,6.305068718345578,6.570557157634742,6.31944397126521,6.529429087511423,6.554185405762064,6.572660874560637,6.421215502871191
sigue,5.90200145309346,6.209551204069286,6.010970969165943,6.1889885917145895,5.977199045616296,6.038156857593622,6.113891903178703,6.293242784212018,6.262126840346243,6.073574640795593,6.083000506051226,5.9640094527562,5.973617948845555,5.9738790970822455,5.991327470368826,6.034841373227855,6.008168942781762,5.960128139500651,5.978067668807786,6.025208718677342,6.158576257289201,5.879756680355877,5.739024107239826,5.910952757665521,4.700985368125996,6.0501764687167885,6.124270055006321,6.059160873001543,6.123963979403259,5.981990835619781,6.022614537641365,6.041725881166287
amlo,5.285227251318089,6.822655676955694,4.905190191019221,6.01245935562514,6.281376337437188,5.381759219242418,6.37738675001648,6.736448220303029,6.625032334035612,6.293487171528357,6.688178913665214,6.536012249957057,6.298204578232786,5.671308412136714,5.761441373493787,6.492950214821441,5.991021211620984,6.128750851936444,6.183228717571564,6.430673826785506,6.350030297646428,6.026002180676022,6.194086156487362,5.777421365040999,6.176624829581736,6.582055501680611,5.97093603508562,6.464625981109708,5.8172337119807835,6.5169140109648325,5.5753023195977,6.3471075307174685
motivo,7.231137400373402,8.00131067329734,7.949712628742644,7.736056173422232,7.9463841010261,7.24557200611053,8.29430936219854,7.85447859482824,7.5258188793738015,7.799582732460868,8.42365754699468,7.87639690977287,7.838649619179935,7.652309881003298,8.180130945308637,7.852576328859171,7.667576960525143,7.578224114677866,7.965135890356607,7.787115224755715,7.996855742152149,7.874456993580623,7.4990348781533,7.500187962782102,8.652229086707422,7.793145773775412,7.921760198943362,8.13860241468138,7.590301048196686,7.879110820505663,7.740266034715698,7.5998704992128365
pasado,5.873013916220208,6.356781441051971,6.391568010696094,6.534411658855888,6.426558347281686,6.393360130920898,6.43022923139086,6.356958598598125,6.329568121141776,6.440939902671487,6.425814649197723,6.3250227982935305,6.506422479330321,6.37934420519041,6.466843091522077,6.459724567193121,6.476915500837447,6.357009503917424,6.3210124199346165,6.50945470463862,6.387417829718048,6.398550473771045,6.379803302282455,6.368785851291002,6.659798922017217,6.648013469472409,6.579525827617502,6.634525017905105,6.7430031878094825,6.196245439516745,6.371990179098486,6.460436216024472
das,6.863412620248085,7.326181998240074,7.390096840807221,7.277748583939688,7.345255819186406,7.3170309700926754,7.418840624844641,7.552197722955307,7.605861587047338,7.476182577407008,7.345146437647657,7.2494991147541255,7.145502438619991,6.941463123343952,7.282888408405176,7.519870575033435,7.304312206907356,7.669195892883593,7.364362029927677,7.847739846572151,7.25718854595731,7.358643828303593,7.093569770045136,7.682509519576057,7.211867504317257,7.387680665667247,7.482393539159516,7.291304554294176,7.70808408385307,7.879110820505663,7.334800926607534,7.1143626834311355
talento,7.482451828654308,8.24247273011423,8.112231558240419,8.31920245876785,7.9463841010261,8.127961186309005,7.793534074286051,8.38510684589041,8.299008767607283,8.045715801999776,8.297616826099315,7.802288937619148,7.911408973462364,7.488006829712021,8.107371591026208,8.157957978410352,7.848246989280625,7.769279351440575,8.495764141418778,8.22243329601356,7.403792020149186,7.899774801564912,7.969038507399036,7.435649441644531,7.758411210685327,8.0343078305923,7.887858647267681,7.532466611111063,6.026325509839343,7.627796392224757,7.671273163228746,7.376726947898627
dónde,6.061066147723148,6.15173163318046,6.200512773933385,6.30987048327504,6.092492850691038,6.18205103725369,6.571542764457438,6.293242784212018,6.139524518253911,6.204797096813638,6.407759996285907,6.101879246979321,6.236253989371248,6.43063749957796,6.094224497186208,6.4862161826400975,6.038498482216497,6.294877722810418,6.3210124199346165,6.0559803773440954,6.3685493454136655,5.976087789294309,6.745263075776919,6.337037152976421,6.148973298251226,6.155536984374614,5.946721776965025,6.598157373734231,6.049856007249537,6.318463072240994,6.048590024044626,6.421215502871191
publicar,5.04633534303574,4.680652154119198,5.116499284686428,4.497833821607834,4.874505118628538,4.740750046621589,5.0754335373303405,4.554293895887808,4.886761549758543,4.642969233350792,5.372052926694965,4.7772290489706375,5.195839939946127,5.860550411775242,4.645893643976265,5.593008620948816,5.146819328938908,4.902577337630316,5.313552300922169,4.803217408848727,4.789474296709683,4.782278821758379,5.419593336473464,4.397097170907612,4.7491347120235785,4.914750206925962,5.204556615854664,4.602485715119853,4.706121260548443,5.034755299896204,5.036989112366146,5.168452534375823
sabes,5.7147899110053135,6.443166055250791,6.310715914066999,6.30987048327504,6.372744194467778,6.378761331499745,6.438011371832915,6.528808855524785,6.37719617013103,6.338855776558208,6.255030376808633,6.415994576499258,6.305751783868169,6.148232484227023,6.343031401585537,6.314012756011727,6.295851015233543,6.382984990320685,6.36753243556951,6.343662449795876,6.426257663034312,6.28013271895657,6.40042258948519,6.774250959399166,6.722319278998551,6.2425483613642445,6.3054494072214995,6.346842945453324,6.491688759528576,6.4928164593857725,6.353971673595808,6.460436216024472
