Palabra,IDF_Norte,IDF_Sur,Diferencia_IDF
joven,7.282389890519258,7.0669734629937055,0.21541642752555212
garganta,8.661948701078845,8.446572237924684,0.21537646315416126
aun,7.380891565871013,7.165562193277619,0.21532937259339402
puedan,7.879960931900174,7.664952045877256,0.21500888602291823
ventana,8.600037541964054,8.38510684589041,0.2149306960736439
consecuencias,8.470600199003414,8.255732507000907,0.21486769200250677
fallas,8.793130833312592,8.578712524294964,0.2144183090176277
panza,8.995863387366672,8.781445078349046,0.21441830901762593
hacían,8.955842033529905,8.741781789829144,0.21406024370076082
recuerdos,7.712666506658991,7.4986216571709265,0.21404484948806424
automáticamente,8.821710040232565,8.608250397204621,0.21345964302794407
simplemente,7.495308873739877,7.28229633642199,0.21301253731788705
deberíamos,8.6684004034968,8.455962530246916,0.2124378732498844
principio,8.137939421590756,7.925599605658282,0.21233981593247453
clasismo,9.134179505499272,8.921958861378961,0.21222064412031116
eliminado,9.134179505499272,8.921958861378961,0.21222064412031116
michoacán,9.134179505499272,8.921958861378961,0.21222064412031116
pro,8.033959738224976,7.8223792792680955,0.21158045895688016
tareas,9.107435163023778,8.895932469656401,0.21150269336737715
grammys,9.107435163023778,8.895932469656401,0.21150269336737715
tamal,8.955842033529905,8.74451152993205,0.2113305035978552
pidieron,8.824659901296158,8.613497333895515,0.21116256740064365
creyendo,8.787605915219299,8.576457513721056,0.21114840149824232
pasará,8.701970054915613,8.491082702132859,0.21088735278275372
compromiso,7.564766285071176,7.354000129627639,0.21076615544353672
gastos,8.578631011052622,8.368105791756813,0.2105252192958087
capricho,8.595084761869375,8.38510684589041,0.2099779159789641
fiscalía,8.545723509419116,8.336312908273248,0.2094106011458674
traiga,9.03035982311015,8.821108366868948,0.20925145624120134
buenísima,9.03035982311015,8.821108366868948,0.20925145624120134
msj,8.624894715001986,8.415643258760785,0.20925145624120134
cortar,9.03035982311015,8.821108366868948,0.20925145624120134
malos,8.038661273618823,7.829705581507688,0.20895569211113507
distrito,8.575056963288791,8.366184885652387,0.20887207763640347
negativa,9.029747746186134,8.821108366868948,0.20863937931718546
principal,8.036145538407029,7.827727336334416,0.20841820207261286
enero,7.449753871785003,7.241389510915222,0.20836436086978072
ello,7.367026933438068,7.158689097543373,0.208337835894695
muchísimo,8.039609590996234,7.83129667442524,0.2083129165709936
llevando,8.760861572743805,8.552723481630862,0.2081380911129429
burla,8.247330566192929,8.039241801315146,0.2080887648777825
vital,8.92521313112402,8.717382934296698,0.20783019682732196
recuerden,8.10761549552218,7.900141946063424,0.20747354945875696
motivo,7.766718469058778,7.559424905205546,0.2072935638532316
prevención,8.315666931879845,8.108454922907894,0.20721200897195047
trabajan,8.422162160947902,8.214972563298634,0.20718959764926836
gratis,7.367644789654508,7.160638420837515,0.20700636881699364
económica,8.431467367597646,8.224913470060267,0.20655389753737907
festejar,8.745475743410427,8.53904546232733,0.20643028108309736
quitan,8.948208297464511,8.741781789829144,0.20642650763536707
cumpla,8.948208297464511,8.741781789829144,0.20642650763536707
lectura,8.100067037605108,7.893669250777722,0.2063977868273854
posibilidad,8.624894715001986,8.418531039011818,0.20636367599016836
37,8.661948701078845,8.455962530246916,0.20598617083192927
estrés,8.266360221854304,8.060754641694336,0.20560558015996833
911,8.933281815889671,8.727692577898065,0.20558923799160667
naturaleza,7.661282946716572,7.456434082734783,0.20484886398178848
vio,8.11773121431861,7.912882350336822,0.2048488639817876
menú,8.494430215031565,8.289796666086087,0.2046335489454787
amaneció,8.663543649963431,8.45926657015379,0.20427707980964094
propiedad,8.575056963288791,8.370809344016724,0.20424761927206703
lados,7.933736648898777,7.729670717357575,0.20406593154120234
metas,8.19634078459912,7.992352691485155,0.20398809311396437
diversión,8.736897611555698,8.533426294417168,0.20347131713852917
compartan,8.618977486178483,8.415643258760785,0.2033342274176988
ine,7.3021630503094785,7.0988884819798335,0.20327456832964508
alma,6.982800430125273,6.780028164340709,0.20277226578456453
tomado,8.836636521807407,8.634276788927181,0.20235973288022535
iglesia,7.849606942428554,7.64727381365856,0.2023331287699941
venir,7.27579498994572,7.073559846320527,0.20223514362519346
cuida,8.471755601662244,8.269547211960987,0.20220838970125676
aprovecha,8.334985467375514,8.132805916220605,0.20217955115490938
coincido,8.71844213277529,8.516493753270797,0.2019483795044934
especiales,8.618977486178483,8.417568445594808,0.20140904058367504
relax,8.618977486178483,8.417568445594808,0.20140904058367504
cinco,8.374266628627064,8.172912053901406,0.20135457472565754
salvador,8.542743189356347,8.34145569909819,0.2012874902581565
fer,9.097125519422411,8.895932469656401,0.20119304976600993
conocemos,8.717573766345776,8.516493753270797,0.20108001307497858
construyendo,8.717573766345776,8.516493753270797,0.20108001307497858
campo,7.772492041546232,7.571823028541562,0.20066901300466977
mmm,8.416427222504156,8.215798484957736,0.2006287375464204
caminando,8.257910127461884,8.057988374089438,0.1999217533724451
in,6.236215954947073,6.036406463660867,0.19980949128620562
techo,8.584873361165215,8.38510684589041,0.1997665152748045
_url,2.034442740258653,1.8347912112184304,0.19965152904022254
basta,7.981954287554906,7.7824288496946155,0.19952543786029064
publica,8.724317502228082,8.524960023843983,0.19935747838409945
comer,6.5024952815919015,6.303332411911637,0.1991628696802641
prefieren,8.836636521807407,8.637604042123156,0.19903247968425042
cambio,6.740076262630898,6.54115117523088,0.1989250874000179
titular,8.119094259162743,7.920350153335568,0.19874410582717505
sabemos,7.34248966099032,7.143897196072821,0.19859246491749882
abril,6.988006567090465,6.789468389480699,0.1985381776097661
unidad,7.729014980387957,7.531171582235821,0.19784339815213592
confirmo,8.750551929142437,8.552723481630862,0.1978284475115757
tantita,8.864681255132927,8.666957687041691,0.19772356809123615
ayudó,8.92521313112402,8.727692577898065,0.19752055322595474
ud,8.138364863043957,7.941129608367235,0.19723525467672243
proyectos,7.705289886156291,7.5087686656713375,0.19652122048495357
contrario,7.59681575267808,7.400420818738809,0.19639493393927143
eternamente,9.092267215787187,8.895932469656401,0.19633474613078583
72,9.092267215787187,8.895932469656401,0.19633474613078583
alegria,9.092267215787187,8.895932469656401,0.19633474613078583
pulso,9.092267215787187,8.895932469656401,0.19633474613078583
ofrecer,8.804405699592856,8.608250397204621,0.19615530238823453
creatividad,9.092049333690401,8.895932469656401,0.19611686403399986
sabido,9.092049333690401,8.895932469656401,0.19611686403399986
use,9.092049333690401,8.895932469656401,0.19611686403399986
please,8.804367261238621,8.608250397204621,0.19611686403399986
miembro,9.091831451593617,8.895932469656401,0.19589898193721567
comparar,9.091831451593617,8.895932469656401,0.19589898193721567
fresas,9.091831451593617,8.895932469656401,0.19589898193721567
jaguar,9.091831451593617,8.895932469656401,0.19589898193721567
caseros,9.091831451593617,8.895932469656401,0.19589898193721567
depósito,9.091831451593617,8.895932469656401,0.19589898193721567
contenta,8.963594126797888,8.767808181551704,0.1957859452461843
min,8.420372041719824,8.224913470060267,0.19545857165955738
compañeros,7.765001089595546,7.56954251793599,0.1954585716595556
ocasiones,8.532529453926895,8.337070882267339,0.1954585716595556
cerebro,8.081731850778825,7.886534614556671,0.19519723622215412
capitán,8.936971869538482,8.741781789829144,0.195190079709338
propio,7.380073569550491,7.186124010662674,0.19394955888781684
domingo,6.0203029725326,5.826385871592972,0.1939171009396281
simple,7.750328794456621,7.556935473669704,0.1933933207869174
investigar,8.827627269056066,8.634276788927181,0.19335048012888478
canta,8.683786232830176,8.490467361548237,0.1933188712819387
darnos,8.918788047453045,8.725515886140846,0.1932721613121995
salinas,8.716055493398962,8.522852762067634,0.19320273133132737
caen,8.475246034951342,8.282206115953132,0.19303991899820971
sienta,8.51232124665475,8.319618167346858,0.19270307930789166
sentimientos,8.180511895843791,7.987858241372726,0.19265365447106486
quiera,7.314203486447476,7.121683640791077,0.192519845656399
chinguen,8.774054950330402,8.58172727396074,0.19232767636966308
tik,8.720840218907036,8.528802423818895,0.19203779508814023
situaciones,8.618977486178483,8.42695873791704,0.19201874826144305
presupuesto,8.07275422332563,7.881089141450107,0.19166508187552278
adiós,8.063161648440824,7.871506003688111,0.19165564475271246
viva,7.742621321983003,7.551035614636571,0.191585707346432
respira,9.11351922227977,8.921958861378961,0.19156036090080875
destruir,8.716055493398962,8.524960023843983,0.1910954695549787
co,8.61570622275603,8.424624676112908,0.19108154664312238
usuarios,8.532529453926896,8.341455699098189,0.19107375482870737
ingreso,8.824352366378195,8.634276788927181,0.19007557745101344
debajo,8.6492897970867,8.45926657015379,0.19002322693290985
26,7.693285498396884,7.503805794840088,0.18947970355679633
lejos,7.402147105324009,7.212804913220519,0.18934219210349035
fotos,6.47669062363078,6.287584040307441,0.18910658332333963
2024,8.09145071220931,7.902601981829297,0.18884873038001349
línea,7.284267091909484,7.095538370028667,0.18872872188081757
especie,8.705127551620924,8.516493753270797,0.18863379835012672
redes,7.011934739521923,6.82330403826131,0.188630701260613
forma,6.512676807223111,6.324259257413861,0.18841754980924996
costó,8.573356639406207,8.38510684589041,0.18824979351579607
bienvenidos,8.418887258270031,8.231029849616332,0.1878574086536986
supo,8.821710040232565,8.634276788927181,0.18743325130538402
gdl,9.008522291358819,8.821108366868948,0.1874139244898707
encontraron,9.008522291358819,8.821108366868948,0.1874139244898707
robado,8.720840218907037,8.533426294417168,0.18741392448986893
mayor,6.879873858750508,6.692534131963325,0.18733972678718303
mandado,8.793130833312592,8.606624238161269,0.1865065951513234
galletas,9.10743516302378,8.921958861378961,0.18547630164481888
compañeras,9.107435163023778,8.921958861378961,0.1854763016448171
transporte,8.185378162317507,7.999980789429685,0.185397372887822
tonto,8.371868542495319,8.186653044912127,0.1852154975831919
principales,8.852022351140782,8.666957687041691,0.18506466409909095
material,8.5213231100181,8.336312908273248,0.18501020174485205
caras,8.598059296790781,8.413388248186878,0.18467104860390293
luna,7.271406590632519,7.086879874560913,0.18452671607160553
perfecto,7.844631725689663,7.660264750325063,0.18436697536459956
frida,8.851105158970299,8.666957687041691,0.1841474719286076
ibas,9.005255838797556,8.821108366868948,0.1841474719286076
cuidan,9.005255838797556,8.821108366868948,0.1841474719286076
cumplir,7.601460117446056,7.4174513724580455,0.18400874498801034
aguante,8.978364186243715,8.794458274210326,0.18390591203338857
estupidez,8.328362854000503,8.144526117787972,0.18383673621253038
trío,8.511557719537791,8.328084437920044,0.18347328161774712
tapa,8.92521313112402,8.741781789829144,0.1834313412948756
dichos,8.92521313112402,8.741781789829144,0.1834313412948756
amado,8.189322981533175,8.005986957930576,0.1833360236025996
sienten,8.414287982463833,8.231029849616332,0.18325813284750048
próximas,8.948208297464511,8.765104629291791,0.18310366817271984
depresión,8.420372041719823,8.237277951392201,0.18309409032762147
eléctrica,7.778608421102298,7.595824669193877,0.18278375190842144
interés,8.019047773611177,7.836385831802169,0.18266194180900808
tarjetas,8.716055493398962,8.533426294417168,0.1826291989817932
morir,7.780931310874329,7.59865652132104,0.18227478955328902
cáncer,7.559039524242412,7.376929733186347,0.18210979105606562
actualmente,8.532529453926895,8.350464951849528,0.1820645020773668
ponga,8.045356859807734,7.863505619654931,0.1818512401528034
vieron,8.362254246004897,8.180403005852094,0.18185124015280252
seguirá,8.393691139161978,8.21217306578687,0.18151807337510917
tantos,7.6639390032662975,7.48248426924195,0.18145473402434753
pide,7.625705213559972,7.4443115346778255,0.18139367888214686
debo,7.751927518544452,7.571122011809302,0.18080550673515017
puedas,8.4493758340497,8.268806078052,0.1805697559977002
ira,8.908186943627744,8.727692577898065,0.18049436572967892
bebé,7.592069825123823,7.411664718837218,0.18040510628660478
diario,7.704227237330894,7.524275337549636,0.17995189978125836
nooo,8.787605915219299,8.608250397204621,0.17935551801467753
emoción,8.0036358121564,7.824456129184974,0.1791796829714256
aire,7.366606323497927,7.187941960890162,0.17866436260776553
asistencia,8.933281815889671,8.754794985690424,0.1784868301992475
aventuras,8.859472538264137,8.681005421932673,0.17846711633146484
caigo,8.786576137942527,8.608250397204621,0.17832574073790575
penal,8.152663910581559,7.974523129834826,0.178140780746733
pésima,8.88247016209312,8.704369738435418,0.1781004236577033
horas,6.4151517067571975,6.237545933858807,0.1776057728983904
tardes,7.554872803321003,7.3772699734254745,0.17760282989552856
abuela,8.04589406110585,7.8683718861286485,0.17752217497720135
razón,6.719509417934977,6.542026585258512,0.17748283267646503
libre,7.186800737799511,7.009435882104707,0.17736485569480376
fernández,8.735192578000108,8.557972933953575,0.17721964404653257
pendiente,7.80959092833281,7.632456559468282,0.17713436886452794
trabajador,8.760861572743806,8.583851541672175,0.1770100310716316
explicación,8.904702608969696,8.727692577898065,0.1770100310716316
actos,8.567649625812837,8.39088754303696,0.1767620827758769
feliz2022,8.651421101906472,8.474659019130597,0.17676208277587513
apertura,8.753109479475821,8.576457513721056,0.17665196575476472
cuento,7.8658703304850315,7.68930109314892,0.1765692373361114
cerca,7.120108871585824,6.943544929331375,0.17656394225444938
dueños,8.731808454178768,8.555452516477517,0.1763559377012509
esperanza,7.69397001777531,7.517674461784242,0.17629555599106794
primo,8.586708225609698,8.411452066038743,0.17525615957095475
afecta,8.631212894634327,8.455962530246916,0.17525036438741104
madres,7.893555249866208,7.718304885478797,0.17525036438741104
puestos,8.653473921921957,8.478342297859458,0.17513162406249982
igualmente,7.991909309782675,7.816988326186228,0.17492098359644714
labores,8.995863387366674,8.821108366868948,0.1747550204977255
medicamento,8.995863387366672,8.821108366868948,0.17475502049772373
cumplen,8.635914430028174,8.462078909802981,0.1738355202251931
